Episode, Reward, Steps, Loss, Entropy
555.0000,38.0000,38.0000,6.8992,0.6312
556.0000,42.0000,42.0000,6.1524,0.5973
557.0000,87.0000,87.0000,4.4334,0.6231
558.0000,76.0000,76.0000,6.5926,0.6223
559.0000,45.0000,45.0000,9.3947,0.6100
560.0000,84.0000,84.0000,3.3470,0.6076
561.0000,60.0000,60.0000,4.6340,0.6158
562.0000,96.0000,96.0000,4.2414,0.6239
563.0000,80.0000,80.0000,5.9700,0.6140
564.0000,49.0000,49.0000,5.2870,0.5824
565.0000,113.0000,113.0000,3.8320,0.6069
566.0000,28.0000,28.0000,14.3745,0.5804
567.0000,41.0000,41.0000,7.4833,0.5721
568.0000,36.0000,36.0000,8.1577,0.5736
569.0000,69.0000,69.0000,7.9670,0.6120
570.0000,38.0000,38.0000,8.1230,0.5850
571.0000,16.0000,16.0000,13.6792,0.4420
572.0000,46.0000,46.0000,6.8353,0.5643
573.0000,23.0000,23.0000,13.8188,0.5284
574.0000,27.0000,27.0000,9.1791,0.4979
575.0000,30.0000,30.0000,11.0213,0.5706
576.0000,32.0000,32.0000,9.8689,0.5770
577.0000,56.0000,56.0000,5.2875,0.5767
578.0000,65.0000,65.0000,4.9938,0.5822
579.0000,80.0000,80.0000,4.4382,0.5784
580.0000,58.0000,58.0000,6.1131,0.6017
581.0000,50.0000,50.0000,6.7156,0.6170
582.0000,87.0000,87.0000,6.3150,0.6020
583.0000,62.0000,62.0000,7.2585,0.5751
584.0000,96.0000,96.0000,3.3593,0.5883
585.0000,82.0000,82.0000,7.5728,0.6071
586.0000,72.0000,72.0000,4.8348,0.5805
587.0000,23.0000,23.0000,15.1111,0.5915
588.0000,116.0000,116.0000,3.3060,0.5909
589.0000,59.0000,59.0000,6.1280,0.5842
590.0000,40.0000,40.0000,15.7755,0.6033
591.0000,68.0000,68.0000,4.8781,0.5781
592.0000,49.0000,49.0000,7.2733,0.5897
593.0000,35.0000,35.0000,9.6961,0.5938
594.0000,29.0000,29.0000,12.6003,0.5943
595.0000,50.0000,50.0000,7.4254,0.5888
596.0000,32.0000,32.0000,10.1352,0.6052
597.0000,27.0000,27.0000,12.9202,0.5802
598.0000,59.0000,59.0000,5.8354,0.5894
599.0000,66.0000,66.0000,5.8365,0.5953
600.0000,25.0000,25.0000,13.4320,0.5729
601.0000,56.0000,56.0000,11.8853,0.5798
602.0000,30.0000,30.0000,11.5934,0.5977
603.0000,26.0000,26.0000,13.5939,0.5374
604.0000,23.0000,23.0000,15.8236,0.5568
605.0000,41.0000,41.0000,8.5667,0.5823
606.0000,37.0000,37.0000,10.0464,0.5683
607.0000,64.0000,64.0000,6.8425,0.5255
608.0000,33.0000,33.0000,11.7563,0.6080
609.0000,54.0000,54.0000,12.4246,0.5883
610.0000,38.0000,38.0000,9.3268,0.5571
611.0000,48.0000,48.0000,8.4172,0.5276
612.0000,60.0000,60.0000,6.6879,0.5840
613.0000,22.0000,22.0000,17.8542,0.5085
614.0000,47.0000,47.0000,7.8274,0.5543
615.0000,31.0000,31.0000,11.2776,0.5387
616.0000,39.0000,39.0000,10.4957,0.6004
617.0000,50.0000,50.0000,8.5484,0.5494
618.0000,45.0000,45.0000,9.3840,0.5960
619.0000,31.0000,31.0000,11.9444,0.5432
620.0000,59.0000,59.0000,12.8222,0.5750
621.0000,46.0000,46.0000,8.9026,0.5908
622.0000,27.0000,27.0000,13.1689,0.5964
623.0000,94.0000,94.0000,4.8247,0.5755
624.0000,59.0000,59.0000,6.9075,0.6052
625.0000,52.0000,52.0000,7.4963,0.5863
626.0000,41.0000,41.0000,8.4937,0.5892
627.0000,32.0000,32.0000,12.3966,0.5712
628.0000,36.0000,36.0000,10.7815,0.5890
629.0000,27.0000,27.0000,14.1872,0.5487
630.0000,58.0000,58.0000,6.3530,0.5737
631.0000,22.0000,22.0000,19.6459,0.5588
632.0000,66.0000,66.0000,13.0317,0.5930
633.0000,76.0000,76.0000,10.8044,0.5926
634.0000,38.0000,38.0000,10.0455,0.5713
635.0000,29.0000,29.0000,13.4416,0.5504
636.0000,51.0000,51.0000,8.5435,0.5554
637.0000,76.0000,76.0000,4.9468,0.5612
638.0000,42.0000,42.0000,9.8750,0.5557
639.0000,49.0000,49.0000,16.8058,0.5926
640.0000,42.0000,42.0000,9.2056,0.5853
641.0000,75.0000,75.0000,5.7440,0.5641
642.0000,57.0000,57.0000,7.7740,0.5776
643.0000,51.0000,51.0000,14.9416,0.5481
644.0000,33.0000,33.0000,12.8300,0.5307
645.0000,35.0000,35.0000,12.0308,0.5667
646.0000,45.0000,45.0000,9.3720,0.5937
647.0000,36.0000,36.0000,11.0606,0.5632
648.0000,43.0000,43.0000,8.7407,0.5622
649.0000,38.0000,38.0000,10.9462,0.5676
650.0000,73.0000,73.0000,11.4835,0.5774
651.0000,37.0000,37.0000,10.4499,0.5569
652.0000,69.0000,69.0000,13.2182,0.5565
653.0000,44.0000,44.0000,9.9340,0.5277
654.0000,44.0000,44.0000,9.0774,0.5924
655.0000,73.0000,73.0000,5.7945,0.5445
656.0000,36.0000,36.0000,12.3294,0.5510
657.0000,52.0000,52.0000,16.8820,0.5558
658.0000,44.0000,44.0000,20.1646,0.5548
659.0000,34.0000,34.0000,12.6184,0.5553
660.0000,51.0000,51.0000,7.4918,0.5518
661.0000,84.0000,84.0000,10.9325,0.5824
662.0000,33.0000,33.0000,13.2940,0.5615
663.0000,18.0000,18.0000,24.3654,0.3945
664.0000,55.0000,55.0000,8.0000,0.5909
665.0000,37.0000,37.0000,11.8019,0.5700
666.0000,49.0000,49.0000,9.3915,0.5629
667.0000,71.0000,71.0000,6.2542,0.5770
668.0000,56.0000,56.0000,16.0299,0.5548
669.0000,65.0000,65.0000,15.1929,0.5822
670.0000,116.0000,116.0000,7.6622,0.5868
671.0000,52.0000,52.0000,19.9231,0.5445
672.0000,40.0000,40.0000,11.7886,0.5807
673.0000,94.0000,94.0000,9.8110,0.5744
674.0000,92.0000,92.0000,4.8103,0.5617
675.0000,73.0000,73.0000,6.5342,0.5678
676.0000,44.0000,44.0000,9.3815,0.5689
677.0000,44.0000,44.0000,10.2076,0.5417
678.0000,33.0000,33.0000,13.3313,0.5355
679.0000,35.0000,35.0000,11.9798,0.5695
680.0000,34.0000,34.0000,13.2156,0.5799
681.0000,79.0000,79.0000,5.8747,0.5541
682.0000,51.0000,51.0000,7.6036,0.5575
683.0000,40.0000,40.0000,11.0482,0.5351
684.0000,40.0000,40.0000,10.7186,0.5387
685.0000,35.0000,35.0000,13.1398,0.5449
686.0000,53.0000,53.0000,9.2107,0.5664
687.0000,39.0000,39.0000,12.4353,0.5095
688.0000,30.0000,30.0000,17.4664,0.4483
689.0000,38.0000,38.0000,11.9865,0.5519
690.0000,46.0000,46.0000,10.0530,0.5514
691.0000,130.0000,130.0000,8.7346,0.5757
692.0000,40.0000,40.0000,10.3450,0.5727
693.0000,114.0000,114.0000,3.9363,0.5456
694.0000,43.0000,43.0000,22.7635,0.5585
695.0000,41.0000,41.0000,12.3161,0.5285
696.0000,33.0000,33.0000,12.2209,0.5287
697.0000,78.0000,78.0000,6.0428,0.5491
698.0000,62.0000,62.0000,8.0186,0.4950
699.0000,36.0000,36.0000,12.4502,0.5795
700.0000,61.0000,61.0000,8.1610,0.5490
701.0000,80.0000,80.0000,5.7216,0.5604
702.0000,53.0000,53.0000,8.9917,0.5407
703.0000,72.0000,72.0000,6.0482,0.5455
704.0000,51.0000,51.0000,8.5507,0.5526
705.0000,29.0000,29.0000,15.7009,0.5502
706.0000,56.0000,56.0000,23.1418,0.5840
707.0000,68.0000,68.0000,6.6963,0.5522
708.0000,55.0000,55.0000,23.4091,0.5675
709.0000,40.0000,40.0000,11.5045,0.5639
710.0000,54.0000,54.0000,7.8206,0.5483
711.0000,25.0000,25.0000,48.5992,0.4968
712.0000,69.0000,69.0000,18.5168,0.5718
713.0000,55.0000,55.0000,23.4680,0.5474
714.0000,33.0000,33.0000,13.4371,0.5601
715.0000,51.0000,51.0000,8.8518,0.5712
716.0000,75.0000,75.0000,5.2810,0.5534
717.0000,28.0000,28.0000,17.2038,0.5106
718.0000,52.0000,52.0000,9.0060,0.5716
719.0000,43.0000,43.0000,27.9097,0.5838
720.0000,68.0000,68.0000,7.1321,0.5178
721.0000,62.0000,62.0000,20.6970,0.5561
722.0000,54.0000,54.0000,8.0302,0.5619
723.0000,69.0000,69.0000,7.3346,0.5576
724.0000,50.0000,50.0000,9.1060,0.5373
725.0000,73.0000,73.0000,7.3019,0.5391
726.0000,72.0000,72.0000,18.6323,0.5130
727.0000,43.0000,43.0000,31.6784,0.5560
728.0000,58.0000,58.0000,7.2954,0.5536
729.0000,78.0000,78.0000,6.2615,0.5314
730.0000,147.0000,147.0000,8.2193,0.5532
731.0000,69.0000,69.0000,6.4445,0.5694
732.0000,22.0000,22.0000,21.2911,0.3973
733.0000,87.0000,87.0000,15.3452,0.5519
734.0000,113.0000,113.0000,4.8853,0.5379
735.0000,66.0000,66.0000,20.3939,0.5686
736.0000,46.0000,46.0000,11.0196,0.5697
737.0000,91.0000,91.0000,5.4431,0.5444
738.0000,59.0000,59.0000,23.2973,0.5712
739.0000,45.0000,45.0000,10.4184,0.5456
740.0000,47.0000,47.0000,9.9964,0.5391
741.0000,39.0000,39.0000,9.7849,0.4922
742.0000,58.0000,58.0000,22.7713,0.5560
743.0000,85.0000,85.0000,5.8781,0.5680
744.0000,107.0000,107.0000,12.7022,0.5599
745.0000,90.0000,90.0000,4.9299,0.5534
746.0000,123.0000,123.0000,11.1685,0.5130
747.0000,128.0000,128.0000,9.3558,0.5326
748.0000,95.0000,95.0000,6.2711,0.5341
749.0000,60.0000,60.0000,7.9381,0.5275
750.0000,77.0000,77.0000,17.7554,0.5662
751.0000,79.0000,79.0000,19.2466,0.5266
752.0000,77.0000,77.0000,18.8212,0.5642
753.0000,133.0000,133.0000,4.1446,0.5276
754.0000,59.0000,59.0000,8.6301,0.5254
755.0000,32.0000,32.0000,16.9648,0.4624
756.0000,100.0000,100.0000,14.8526,0.5551
757.0000,44.0000,44.0000,11.3049,0.5214
758.0000,86.0000,86.0000,6.3966,0.5434
759.0000,61.0000,61.0000,23.9963,0.5820
760.0000,80.0000,80.0000,6.7374,0.5267
761.0000,75.0000,75.0000,7.7469,0.5556
762.0000,94.0000,94.0000,5.4117,0.5225
763.0000,64.0000,64.0000,22.8425,0.5755
764.0000,83.0000,83.0000,17.9211,0.5453
765.0000,56.0000,56.0000,26.3432,0.5488
766.0000,55.0000,55.0000,26.1140,0.5353
767.0000,51.0000,51.0000,11.2160,0.5552
768.0000,94.0000,94.0000,15.6286,0.5303
769.0000,49.0000,49.0000,11.3641,0.5222
770.0000,58.0000,58.0000,26.0598,0.5469
771.0000,167.0000,167.0000,4.0079,0.5708
772.0000,36.0000,36.0000,43.2949,0.5506
773.0000,42.0000,42.0000,13.2394,0.5201
774.0000,49.0000,49.0000,31.9091,0.5201
775.0000,140.0000,140.0000,12.5242,0.5844
776.0000,55.0000,55.0000,28.0573,0.5602
777.0000,69.0000,69.0000,21.6957,0.5383
778.0000,37.0000,37.0000,37.7681,0.5524
779.0000,52.0000,52.0000,28.9688,0.5538
780.0000,65.0000,65.0000,22.6424,0.5502
781.0000,32.0000,32.0000,45.6309,0.5240
782.0000,41.0000,41.0000,37.4591,0.5401
783.0000,45.0000,45.0000,35.2346,0.5504
784.0000,24.0000,24.0000,60.1270,0.5181
785.0000,39.0000,39.0000,39.4612,0.5670
786.0000,96.0000,96.0000,15.1118,0.5402
787.0000,63.0000,63.0000,9.6774,0.5327
788.0000,28.0000,28.0000,51.1795,0.5072
789.0000,35.0000,35.0000,39.2390,0.5560
790.0000,34.0000,34.0000,40.9129,0.5695
791.0000,41.0000,41.0000,31.5693,0.5309
792.0000,50.0000,50.0000,28.2572,0.5912
793.0000,102.0000,102.0000,14.5884,0.5256
794.0000,100.0000,100.0000,6.7277,0.5718
795.0000,92.0000,92.0000,6.9379,0.5351
796.0000,44.0000,44.0000,30.2458,0.5745
797.0000,85.0000,85.0000,8.5729,0.5422
798.0000,67.0000,67.0000,20.5012,0.5600
799.0000,32.0000,32.0000,41.5997,0.5539
800.0000,59.0000,59.0000,24.1616,0.5396
801.0000,64.0000,64.0000,21.2041,0.5403
802.0000,70.0000,70.0000,17.3394,0.5393
803.0000,50.0000,50.0000,27.1551,0.5761
804.0000,47.0000,47.0000,26.7320,0.5804
805.0000,13.0000,13.0000,92.5411,0.3941
806.0000,15.0000,15.0000,76.9839,0.4895
807.0000,60.0000,60.0000,20.2389,0.5652
808.0000,51.0000,51.0000,22.7345,0.5086
809.0000,40.0000,40.0000,29.9349,0.5173
810.0000,29.0000,29.0000,40.3699,0.5279
811.0000,42.0000,42.0000,26.8180,0.5411
812.0000,40.0000,40.0000,25.4161,0.5375
813.0000,39.0000,39.0000,27.3847,0.5417
814.0000,33.0000,33.0000,36.9402,0.5648
815.0000,31.0000,31.0000,36.9801,0.5708
816.0000,40.0000,40.0000,26.2383,0.5673
817.0000,64.0000,64.0000,10.0152,0.5293
818.0000,49.0000,49.0000,22.4821,0.5502
819.0000,94.0000,94.0000,11.8527,0.5526
820.0000,49.0000,49.0000,22.5665,0.5679
821.0000,48.0000,48.0000,21.6766,0.5221
822.0000,71.0000,71.0000,9.1033,0.5272
823.0000,87.0000,87.0000,13.2801,0.5166
824.0000,56.0000,56.0000,10.8597,0.5316
825.0000,34.0000,34.0000,31.3426,0.5507
826.0000,28.0000,28.0000,32.2883,0.5490
827.0000,117.0000,117.0000,10.1541,0.5256
828.0000,41.0000,41.0000,25.8025,0.5652
829.0000,85.0000,85.0000,14.4340,0.5497
830.0000,67.0000,67.0000,14.8649,0.5555
831.0000,73.0000,73.0000,9.2492,0.5402
832.0000,50.0000,50.0000,13.2387,0.4968
833.0000,57.0000,57.0000,17.9265,0.5538
834.0000,42.0000,42.0000,26.8959,0.5733
835.0000,62.0000,62.0000,10.5124,0.5441
836.0000,55.0000,55.0000,17.6050,0.5673
837.0000,60.0000,60.0000,11.3533,0.5467
838.0000,48.0000,48.0000,13.8426,0.5333
839.0000,82.0000,82.0000,7.8355,0.5167
840.0000,84.0000,84.0000,8.5173,0.5177
841.0000,35.0000,35.0000,29.2512,0.4692
842.0000,74.0000,74.0000,14.9427,0.5332
843.0000,74.0000,74.0000,9.2305,0.5232
844.0000,54.0000,54.0000,11.5197,0.5395
845.0000,40.0000,40.0000,27.9941,0.5187
846.0000,41.0000,41.0000,25.5463,0.5110
847.0000,82.0000,82.0000,12.2111,0.5281
848.0000,70.0000,70.0000,14.9190,0.5155
849.0000,66.0000,66.0000,15.4044,0.5278
850.0000,43.0000,43.0000,15.2769,0.5529
851.0000,55.0000,55.0000,18.8343,0.5370
852.0000,40.0000,40.0000,16.2027,0.5075
853.0000,55.0000,55.0000,17.8966,0.5484
854.0000,91.0000,91.0000,8.2600,0.5525
855.0000,52.0000,52.0000,13.1876,0.5251
856.0000,49.0000,49.0000,14.0803,0.5337
857.0000,75.0000,75.0000,9.8931,0.5164
858.0000,29.0000,29.0000,25.0029,0.4844
859.0000,118.0000,118.0000,6.5488,0.5284
860.0000,110.0000,110.0000,8.8011,0.5385
861.0000,77.0000,77.0000,13.2527,0.5576
862.0000,65.0000,65.0000,10.3269,0.5004
863.0000,66.0000,66.0000,10.7663,0.5607
864.0000,55.0000,55.0000,11.9900,0.5162
865.0000,53.0000,53.0000,12.4697,0.5430
866.0000,85.0000,85.0000,12.4204,0.5300
867.0000,65.0000,65.0000,10.6015,0.5256
868.0000,177.0000,177.0000,4.2897,0.5292
869.0000,24.0000,24.0000,30.2234,0.4362
870.0000,91.0000,91.0000,7.9807,0.5460
871.0000,54.0000,54.0000,19.7229,0.5114
872.0000,37.0000,37.0000,29.5217,0.4934
873.0000,122.0000,122.0000,5.7114,0.5173
874.0000,116.0000,116.0000,7.4888,0.5284
875.0000,73.0000,73.0000,10.0402,0.5318
876.0000,43.0000,43.0000,14.9816,0.4878
877.0000,46.0000,46.0000,15.8197,0.5330
878.0000,59.0000,59.0000,11.8569,0.5139
879.0000,140.0000,140.0000,5.2077,0.5335
880.0000,37.0000,37.0000,19.7875,0.5267
881.0000,40.0000,40.0000,17.0585,0.5154
882.0000,68.0000,68.0000,13.1400,0.5091
883.0000,106.0000,106.0000,6.8836,0.5288
884.0000,44.0000,44.0000,15.8942,0.5089
885.0000,69.0000,69.0000,10.3614,0.5205
886.0000,34.0000,34.0000,20.4377,0.4842
887.0000,80.0000,80.0000,8.5977,0.5335
888.0000,42.0000,42.0000,17.5836,0.5256
889.0000,50.0000,50.0000,12.9387,0.5050
890.0000,69.0000,69.0000,15.0763,0.5252
891.0000,41.0000,41.0000,14.6121,0.5053
892.0000,157.0000,157.0000,4.4444,0.5293
893.0000,57.0000,57.0000,11.4172,0.4900
894.0000,120.0000,120.0000,8.8700,0.5064
895.0000,29.0000,29.0000,24.5531,0.4965
896.0000,43.0000,43.0000,15.8038,0.5017
897.0000,161.0000,161.0000,4.7736,0.5178
898.0000,81.0000,81.0000,12.4559,0.5233
899.0000,48.0000,48.0000,14.2789,0.5513
900.0000,80.0000,80.0000,9.3955,0.5322
901.0000,53.0000,53.0000,11.9148,0.5145
902.0000,68.0000,68.0000,9.3637,0.5091
903.0000,67.0000,67.0000,16.2228,0.4741
904.0000,56.0000,56.0000,12.0141,0.4950
905.0000,49.0000,49.0000,14.0988,0.4997
906.0000,58.0000,58.0000,11.3131,0.5199
907.0000,47.0000,47.0000,12.6813,0.5136
908.0000,58.0000,58.0000,10.9521,0.4954
909.0000,59.0000,59.0000,18.4750,0.5130
910.0000,37.0000,37.0000,18.3835,0.5036
911.0000,51.0000,51.0000,12.9516,0.5422
912.0000,119.0000,119.0000,8.6921,0.5033
913.0000,72.0000,72.0000,9.2827,0.5204
914.0000,149.0000,149.0000,5.2777,0.4894
915.0000,59.0000,59.0000,10.0929,0.4860
916.0000,155.0000,155.0000,4.4861,0.5163
917.0000,103.0000,103.0000,6.6703,0.4963
918.0000,54.0000,54.0000,10.4738,0.5051
919.0000,42.0000,42.0000,29.6202,0.4599
920.0000,73.0000,73.0000,17.0719,0.4842
921.0000,85.0000,85.0000,12.6890,0.5269
922.0000,68.0000,68.0000,9.6510,0.5354
923.0000,70.0000,70.0000,16.5236,0.5086
924.0000,61.0000,61.0000,11.1393,0.5249
925.0000,89.0000,89.0000,6.8663,0.5324
926.0000,88.0000,88.0000,6.7939,0.5213
927.0000,87.0000,87.0000,13.8359,0.4970
928.0000,64.0000,64.0000,9.9805,0.4828
929.0000,51.0000,51.0000,13.6125,0.5215
930.0000,77.0000,77.0000,15.7912,0.5200
931.0000,101.0000,101.0000,6.5184,0.4866
932.0000,49.0000,49.0000,12.2372,0.4932
933.0000,39.0000,39.0000,18.0249,0.4596
934.0000,53.0000,53.0000,11.8188,0.5306
935.0000,74.0000,74.0000,9.9514,0.4973
936.0000,59.0000,59.0000,10.8396,0.5029
937.0000,89.0000,89.0000,8.0744,0.5164
938.0000,50.0000,50.0000,11.9595,0.4657
939.0000,31.0000,31.0000,22.5524,0.5035
940.0000,93.0000,93.0000,12.6673,0.4848
941.0000,122.0000,122.0000,10.0763,0.5000
942.0000,54.0000,54.0000,11.9748,0.5151
943.0000,67.0000,67.0000,10.2735,0.5317
944.0000,55.0000,55.0000,12.5793,0.5080
945.0000,126.0000,126.0000,10.7305,0.4791
946.0000,84.0000,84.0000,16.4479,0.4688
947.0000,114.0000,114.0000,6.1809,0.5066
948.0000,65.0000,65.0000,18.9928,0.4871
949.0000,70.0000,70.0000,9.7652,0.4980
950.0000,61.0000,61.0000,11.1220,0.4927
951.0000,48.0000,48.0000,14.8423,0.4739
952.0000,122.0000,122.0000,10.1390,0.5200
953.0000,82.0000,82.0000,8.0166,0.5136
954.0000,112.0000,112.0000,11.1555,0.4953
955.0000,64.0000,64.0000,11.4227,0.4709
956.0000,95.0000,95.0000,6.3114,0.5255
957.0000,79.0000,79.0000,8.2389,0.5248
958.0000,39.0000,39.0000,16.7010,0.4771
959.0000,69.0000,69.0000,8.3595,0.5326
960.0000,64.0000,64.0000,9.7915,0.5246
961.0000,82.0000,82.0000,17.1550,0.5187
962.0000,96.0000,96.0000,6.9034,0.5192
963.0000,92.0000,92.0000,7.9347,0.5043
964.0000,105.0000,105.0000,6.5063,0.4886
965.0000,54.0000,54.0000,10.6502,0.4821
966.0000,97.0000,97.0000,13.7676,0.5079
967.0000,138.0000,138.0000,10.5733,0.4943
968.0000,87.0000,87.0000,8.6859,0.4911
969.0000,36.0000,36.0000,41.1755,0.4358
970.0000,60.0000,60.0000,23.6802,0.4948
971.0000,75.0000,75.0000,8.2232,0.4900
972.0000,120.0000,120.0000,6.2718,0.5175
973.0000,58.0000,58.0000,10.1242,0.5067
974.0000,116.0000,116.0000,10.9521,0.4795
975.0000,45.0000,45.0000,14.3536,0.4997
976.0000,79.0000,79.0000,18.1655,0.4893
977.0000,59.0000,59.0000,10.4515,0.4640
978.0000,83.0000,83.0000,17.0166,0.4933
979.0000,71.0000,71.0000,21.5011,0.4836
980.0000,94.0000,94.0000,6.8946,0.4989
981.0000,45.0000,45.0000,35.5608,0.4886
982.0000,95.0000,95.0000,5.8657,0.5315
983.0000,55.0000,55.0000,11.2015,0.4920
984.0000,49.0000,49.0000,31.4494,0.4795
985.0000,150.0000,150.0000,8.4416,0.4975
986.0000,64.0000,64.0000,9.9168,0.5061
987.0000,80.0000,80.0000,7.5568,0.4900
988.0000,85.0000,85.0000,19.0098,0.4887
989.0000,68.0000,68.0000,22.1651,0.4755
990.0000,92.0000,92.0000,5.8508,0.5223
991.0000,108.0000,108.0000,11.2830,0.5136
992.0000,88.0000,88.0000,5.8975,0.5111
993.0000,172.0000,172.0000,4.3598,0.5208
994.0000,69.0000,69.0000,22.9966,0.4782
995.0000,90.0000,90.0000,16.5415,0.5014
996.0000,57.0000,57.0000,25.7542,0.4912
997.0000,68.0000,68.0000,9.4943,0.5285
998.0000,78.0000,78.0000,22.5646,0.4780
999.0000,45.0000,45.0000,35.5398,0.4487
1000.0000,97.0000,97.0000,7.8089,0.5020
1001.0000,68.0000,68.0000,10.6809,0.4761
1002.0000,202.0000,202.0000,6.6818,0.4996
1003.0000,95.0000,95.0000,13.5395,0.5011
1004.0000,60.0000,60.0000,10.9877,0.5293
1005.0000,57.0000,57.0000,31.7612,0.4832
1006.0000,127.0000,127.0000,10.6774,0.4748
1007.0000,111.0000,111.0000,5.5282,0.5163
1008.0000,82.0000,82.0000,14.3270,0.5112
1009.0000,101.0000,101.0000,11.9217,0.4956
1010.0000,67.0000,67.0000,21.2982,0.4752
1011.0000,74.0000,74.0000,20.9479,0.4685
1012.0000,207.0000,207.0000,8.4662,0.5405
1013.0000,99.0000,99.0000,14.9411,0.4900
1014.0000,85.0000,85.0000,16.6702,0.5015
1015.0000,143.0000,143.0000,6.4026,0.5484
1016.0000,80.0000,80.0000,16.7952,0.4944
1017.0000,122.0000,122.0000,6.3021,0.5012
1018.0000,186.0000,186.0000,12.3507,0.5153
1019.0000,92.0000,92.0000,17.4215,0.5043
1020.0000,58.0000,58.0000,25.5005,0.4735
1021.0000,142.0000,142.0000,15.3945,0.5144
1022.0000,133.0000,133.0000,5.3987,0.5522
1023.0000,108.0000,108.0000,6.6282,0.5658
1024.0000,168.0000,168.0000,4.7700,0.4884
1025.0000,162.0000,162.0000,5.8404,0.4673
1026.0000,119.0000,119.0000,12.3471,0.5095
1027.0000,65.0000,65.0000,18.7041,0.4911
1028.0000,56.0000,56.0000,27.6928,0.4971
1029.0000,121.0000,121.0000,11.6680,0.5184
1030.0000,52.0000,52.0000,15.5549,0.4645
1031.0000,73.0000,73.0000,19.6442,0.4796
1032.0000,93.0000,93.0000,14.1255,0.4990
1033.0000,121.0000,121.0000,13.3657,0.5152
1034.0000,76.0000,76.0000,17.0157,0.4968
1035.0000,49.0000,49.0000,32.0616,0.4735
1036.0000,102.0000,102.0000,10.5699,0.5096
1037.0000,101.0000,101.0000,9.9935,0.4850
1038.0000,95.0000,95.0000,14.4206,0.4846
1039.0000,107.0000,107.0000,7.7774,0.5083
1040.0000,174.0000,174.0000,15.1930,0.5233
1041.0000,78.0000,78.0000,15.1918,0.5110
1042.0000,259.0000,259.0000,2.7378,0.5098
1043.0000,91.0000,91.0000,10.2138,0.4967
1044.0000,89.0000,89.0000,7.6796,0.5144
1045.0000,75.0000,75.0000,19.6878,0.4761
1046.0000,95.0000,95.0000,12.1806,0.4847
1047.0000,165.0000,165.0000,16.9702,0.5262
1048.0000,62.0000,62.0000,16.9182,0.4780
1049.0000,86.0000,86.0000,15.9412,0.4711
1050.0000,74.0000,74.0000,11.5066,0.5073
1051.0000,96.0000,96.0000,13.5333,0.5094
1052.0000,99.0000,99.0000,13.1707,0.4894
1053.0000,123.0000,123.0000,6.8679,0.5009
1054.0000,189.0000,189.0000,16.1608,0.5282
1055.0000,49.0000,49.0000,31.8495,0.4900
1056.0000,182.0000,182.0000,15.9970,0.5284
1057.0000,71.0000,71.0000,12.6759,0.4986
1058.0000,55.0000,55.0000,27.8329,0.4595
1059.0000,65.0000,65.0000,18.5353,0.4883
1060.0000,89.0000,89.0000,12.0718,0.4887
1061.0000,51.0000,51.0000,24.5477,0.4935
1062.0000,103.0000,103.0000,8.8610,0.4883
1063.0000,121.0000,121.0000,4.7724,0.5051
1064.0000,91.0000,91.0000,5.8626,0.5042
1065.0000,146.0000,146.0000,20.4192,0.5383
1066.0000,199.0000,199.0000,0.2210,0.5002
1067.0000,127.0000,127.0000,24.3593,0.5402
1068.0000,118.0000,118.0000,4.7536,0.4904
1069.0000,103.0000,103.0000,7.9332,0.4675
1070.0000,132.0000,132.0000,3.3559,0.5101
1071.0000,77.0000,77.0000,8.2628,0.5126
1072.0000,123.0000,123.0000,25.7758,0.5324
1073.0000,151.0000,151.0000,4.8974,0.4982
1074.0000,97.0000,97.0000,25.9109,0.5236
1075.0000,58.0000,58.0000,22.4314,0.4714
1076.0000,144.0000,144.0000,8.1246,0.4986
1077.0000,193.0000,193.0000,0.3962,0.4981
1078.0000,77.0000,77.0000,13.2519,0.4676
1079.0000,87.0000,87.0000,15.4167,0.4792
1080.0000,112.0000,112.0000,13.3945,0.4771
1081.0000,102.0000,102.0000,26.1449,0.5255
1082.0000,54.0000,54.0000,25.2250,0.5139
1083.0000,95.0000,95.0000,8.4804,0.5166
1084.0000,107.0000,107.0000,23.8440,0.5306
1085.0000,146.0000,146.0000,19.1048,0.5419
1086.0000,155.0000,155.0000,19.8688,0.5083
1087.0000,72.0000,72.0000,11.5853,0.4907
1088.0000,138.0000,138.0000,12.3008,0.5161
1089.0000,82.0000,82.0000,9.1157,0.4723
1090.0000,88.0000,88.0000,14.8635,0.4761
1091.0000,104.0000,104.0000,27.9048,0.5362
1092.0000,182.0000,182.0000,17.4488,0.5246
1093.0000,41.0000,41.0000,46.0125,0.4509
1094.0000,86.0000,86.0000,8.4239,0.4761
1095.0000,179.0000,179.0000,0.1600,0.5029
1096.0000,152.0000,152.0000,1.1760,0.5118
1097.0000,112.0000,112.0000,2.8502,0.5149
1098.0000,55.0000,55.0000,23.6359,0.4683
1099.0000,120.0000,120.0000,8.2504,0.4877
1100.0000,56.0000,56.0000,25.0497,0.4583
1101.0000,78.0000,78.0000,6.6556,0.5023
1102.0000,145.0000,145.0000,25.6506,0.5189
1103.0000,71.0000,71.0000,8.7084,0.4568
1104.0000,167.0000,167.0000,0.6584,0.4915
1105.0000,144.0000,144.0000,18.2972,0.5147
1106.0000,79.0000,79.0000,8.2971,0.4704
1107.0000,68.0000,68.0000,22.1055,0.5107
1108.0000,100.0000,100.0000,31.4099,0.5205
